Kospet Probe 1.3인치 블루투스 스마트워치,0,0,0,0,0,0,1,0,1,0,0,1,0
ICSEE PTZ 실외용 IP카메라 무선CCTV 200만화소 풀HD,0,0,0,1,0,1,0,0,1,0,0,1,0
HAS-R2071M,0,0,0,1,0,1,0,1,1,0,0,1,0
HNF-I2100,0,0,0,1,0,1,0,1,1,0,0,1,0
HNF-I4100,0,0,0,1,0,1,0,1,1,0,0,1,0
HNF-I1101,0,0,0,1,0,1,0,1,1,0,0,1,0
HDL-7390,0,0,0,1,0,0,1,0,1,0,0,0,1
HAS-R2041S,0,0,0,1,0,1,0,1,1,0,0,1,0
HNF-I5100,0,0,0,1,0,1,0,1,1,0,0,1,0
HNT-4100,0,0,0,1,0,1,0,1,1,0,0,1,0
HNT-3079,0,0,0,1,0,1,0,1,1,0,0,1,0
HNT-179,0,0,0,1,0,1,0,1,1,0,0,1,0
HNT-175,0,0,0,1,0,1,0,1,1,0,0,1,0
HAS-R1041S/B,0,0,0,1,0,1,0,1,1,0,0,1,0
HAF-R1071,0,0,0,1,0,1,0,1,1,0,0,1,0
HAC-D70A/D70F,0,0,0,1,0,1,0,1,1,0,0,1,0
HNT-3104,0,0,0,1,0,1,0,1,1,0,0,1,0
HNT-2109,0,0,0,1,0,1,0,1,1,0,0,1,0
자석 감지기,0,0,0,1,0,0,0,1,0,1,0,0,1
동체 감지기,0,0,0,1,0,0,0,1,0,1,0,0,1
스마트 플러그,0,0,0,1,0,0,0,1,1,0,0,0,1
조명 스위치,0,0,0,1,0,0,0,1,1,0,0,0,1
실내공기질 감시센서,0,0,0,1,0,1,0,0,0,1,0,1,0
가스 감지 센서,0,0,0,1,0,0,0,0,0,1,0,0,1
연기 감지 센서,0,0,0,1,0,0,0,0,0,1,0,0,1
동작 감지 센서,0,0,0,1,0,0,0,0,0,1,0,0,1
구조 신호기,0,0,0,1,0,0,0,0,1,0,0,0,1
Hyper Cube S,0,0,0,1,0,0,1,1,1,0,0,0,1
Hyper Cube L,0,0,0,1,0,0,1,1,0,1,0,0,1
ALTA Commercial Coin Cell Wireless Temperature Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Temperature Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Temperature Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Wireless Air Velocity Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Air Velocity Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA PM 2.5 Air Quality Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Differential Pressure Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Differential Pressure Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Hydrogen Sulfide Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Carbon Monoxide Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Carbon Dioxide Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Accelerometer,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Accelerometer,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Coin Cell Wireless Accelerometer - G-Force Snapshot,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Accelerometer - G-Force Snapshot,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Accelerometer - G-Force Snapshot,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Coin Cell Wireless Accelerometer - Impact Detect,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Accelerometer - Impact Detect,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Accelerometer - Impact Detect,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Light Meter,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial AA Wireless Light Meter,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Coin Cell Wireless Open/Closed Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Open/Closed Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Open/Closed Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Ultrasonic Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Coin Cell Wireless 0-20 mA Current Meter,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless 0-20 mA Current Meter,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless 0-20 mA Current Meter,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Coin Cell Wireless AC Voltage Detection Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless AC Voltage Detection Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless AC Voltage Detection Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Humidity Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial Coin Cell Wireless Water Detection Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Commercial AA Wireless Water Detection Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
ALTA Industrial Wireless Water Detection Sensor,0,0,0,1,0,0,0,0,0,1,0,0,1
Switch bot,0,0,0,1,0,0,1,0,0,0,1,0,1
시하스 에어컨 제어기,0,0,0,1,0,1,0,0,0,0,1,0,1
시하스 스마트가스차단기,0,0,0,1,0,1,0,0,0,0,1,0,1
시하스 스마트스위치,0,0,0,1,0,1,0,0,0,0,1,0,1
시하스 스마트버튼,0,0,0,1,0,1,0,0,0,0,1,0,1
시하스 도어센서,0,0,0,1,0,1,0,0,0,1,0,0,1
시하스 실내온도측정기,0,0,0,1,0,1,0,0,0,1,0,1,0
시하스 지역난방 온도조절기,0,0,0,1,0,1,0,0,1,1,0,1,0
시하스 도어락시스템,0,0,0,1,0,1,0,0,1,0,0,1,0
구글홈 스마트 콘센트,0,0,0,1,0,1,0,0,1,0,0,0,1
Itead sonoff 온도 습도 모니터링,0,0,0,1,0,1,0,0,0,1,0,0,1
